pincode,city,district,state,lat,lng
535004,Sarika B.O,Vizianagaram,Andhra Pradesh,18.081882,83.352223
535005,Cheluvuru B.O,Vizianagaram,Andhra Pradesh,16.365045,80.582925
535006,Denkada S.O,Vizianagaram,Andhra Pradesh,18.0745278,83.4743333
535101,Shreeramnagar S.O,Vizianagaram,Andhra Pradesh,18.2854722,83.5422778
535102,Garbham S.O,Vizianagaram,Andhra Pradesh,18.3676111,83.4607222
535124,Uttaravalli S.O,Vizianagaram,Andhra Pradesh,18.4589444,83.4769444
535125,Mettapalli S.O,Vizianagaram,Andhra Pradesh,18.2703889,83.6349167
535126,Therlam S.O,Vizianagaram,Andhra Pradesh,18.4810556,83.503
535128,Chipurupalle S.O,Vizianagaram,Andhra Pradesh,18.3082778,83.5661111
535145,Bheempolu B.O,Visakhapatanam,Andhra Pradesh,17.887517,83.44568
535148,Vemulapalli B.O,Vizianagaram,Andhra Pradesh,16.948696,81.098229
535160,Revallapalem B.O,Vizianagaram,Andhra Pradesh,17.498671,81.999837
535161,Dasulapalem B.O,Vizianagaram,Andhra Pradesh,17.498671,81.999837
535183,Bhaligattam B.O,Vizianagaram,Andhra Pradesh,17.650104,82.606469
535204,Kg Pathasala B.O,Vizianagaram,Andhra Pradesh,18.064081,83.523012
535213,Singavaram S.O,Vizianagaram,Andhra Pradesh,17.8967778,82.8704444
535214,Ss Korukonda S.O,Vizianagaram,Andhra Pradesh,17.1703889,81.8265278
535215,P.S.R Puram B.O,Vizianagaram,Andhra Pradesh,13.519313,79.382808
535216,Mukkam B.O,Vizianagaram,Andhra Pradesh,11.318381,75.998569
535217,Atchutapuram B.O,Vizianagaram,Andhra Pradesh,18.1332,83.426
535218,A T Agraharam B.O,Vizianagaram,Andhra Pradesh,18.129336,83.489691
535220,Garikavalasa B.O,Vizianagaram,Andhra Pradesh,17.837182,83.358775
535221,Ginjeru B.O,Vizianagaram,Andhra Pradesh,18.171059,83.265988
535240,Gedalavani Palem B.O,Vizianagaram,Andhra Pradesh,17.69411,83.231295
535250,R B Puram B.O,Vizianagaram,Andhra Pradesh,17.798485,82.758986
535260,Garudabilli B.O,Vizianagaram,Andhra Pradesh,16.415328,81.863413
535270,Marupalli B.O,Vizianagaram,Andhra Pradesh,12.546647,77.647885
535273,Andra B.O,Vizianagaram,Andhra Pradesh,17.047762,80.098187
535280,Nadupuru B.O,Vizianagaram,Andhra Pradesh,17.671411,83.19839
535281,Banadi B.O,Vizianagaram,Andhra Pradesh,17.982642,83.085795
535463,Garugubilli S.O,Vizianagaram,Andhra Pradesh,18.3233889,83.16075
535501,Parvatipuram H.O,Vizianagaram,Andhra Pradesh,18.7727778,83.4244167
535502,Parvatipuram Bus Stand S.O,Vizianagaram,Andhra Pradesh,18.7830833,83.4353889
535521,Komarada S.O,Vizianagaram,Andhra Pradesh,18.8851389,83.4688889
535522,Mrutyunjayarayanagaram S.O,Vizianagaram,Andhra Pradesh,18.7455556,83.2672778
535523,Gummalakshmipuram S.O,Vizianagaram,Andhra Pradesh,18.9760278,83.6616944
535524,Kurupam S.O,Vizianagaram,Andhra Pradesh,18.8668611,83.5509722
535525,Ravivalasa S.O,Vizianagaram,Andhra Pradesh,18.1200556,83.3162778
535526,Merangi S.O,Vizianagaram,Andhra Pradesh,18.7611667,83.6546111
535527,Pedabondapalli S.O,Vizianagaram,Andhra Pradesh,18.7554167,83.3766944
535534,Mondemkhallu S.O,Vizianagaram,Andhra Pradesh,18.9210833,83.6937778
535546,Seethanagaram S.O,Vizianagaram,Andhra Pradesh,18.6794722,83.3896111
535547,Makkuva S.O,Vizianagaram,Andhra Pradesh,18.6611389,83.2673056
535557,Balijipeta S.O,Vizianagaram,Andhra Pradesh,18.9463333,83.5295278
535558,Bobbili H.O,Vizianagaram,Andhra Pradesh,18.5744722,83.3570278
535559,Bobbili Govt.Hospital Road S.O,Vizianagaram,Andhra Pradesh,18.5760833,83.3537222
535568,Piridi S.O,Vizianagaram,Andhra Pradesh,18.575,83.4156389
535573,Bobbili Bazar S.O,Vizianagaram,Andhra Pradesh,18.5748889,83.3599444
535578,Donkinavalasa S.O,Vizianagaram,Andhra Pradesh,18.4838889,83.3295
535579,Ramabhadrapuram S.O,Vizianagaram,Andhra Pradesh,18.4968611,83.2786944
535580,Ingilapalli Agraharam B.O,Vizianagaram,Andhra Pradesh,17.127466,82.339764
535581,Challapeta S.O,Vizianagaram,Andhra Pradesh,18.3453889,83.2823611
535582,DATTIRAJERU S.O,Vizianagaram,Andhra Pradesh,18.379697,83.389928
535591,Salur Fort S.O,Vizianagaram,Andhra Pradesh,18.5170833,83.2095
535592,Pachipenta S.O,Vizianagaram,Andhra Pradesh,18.4793056,83.1124444
535593,Mamidipalle S.O,Vizianagaram,Andhra Pradesh,18.6081389,83.1844167
535594,Jiyyammavalsa S.O,Vizianagaram,Andhra Pradesh,18.1134722,83.4089444
560001,Mahatma Gandhi Road S.O,Bengaluru Urban,Karnataka,12.1610278,78.0002222
560002,Bengaluru City S.O,Bengaluru Urban,Karnataka,12.839909,77.662968
560003,Malleswaram S.O,Bengaluru Urban,Karnataka,13.000127,77.570627
560004,Gaviopuram Extension S.O,Bengaluru Urban,Karnataka,12.9435713,77.5658587
560005,Fraser Town S.O,Bengaluru Urban,Karnataka,13.0007222,77.6161389
560006,J C Nagar S.O,Bengaluru Urban,Karnataka,13.0151111,77.99225
560007,Agram S.O,Bengaluru Urban,Karnataka,12.16680556,77.10655556
560008,Halasur Bazar S.O,Bengaluru Urban,Karnataka,12.1655833,77.1067778
560009,Bengaluru Dist Offices Bldg S.O,Bengaluru Urban,Karnataka,12.972862,77.583299
560010,Industrial Estate S.O (Bengaluru),Bengaluru Urban,Karnataka,12.977667,77.549488
560011,Jayangar III Block S.O,Bengaluru Urban,Karnataka,12.9305035,77.5835398
560012,Science Institute S.O,Bengaluru Urban,Karnataka,13.01383,77.56654
560013,Jalahalli H.O,Bengaluru Urban,Karnataka,13.051064,77.552897
560015,Jalahalli West S.O,Bengaluru Urban,Karnataka,13.046435,77.522697
560016,Krishnarajapuram R S S.O,Bengaluru Urban,Karnataka,12.9853889,77.6771389
560017,N A L S.O,Bengaluru Urban,Karnataka,12.1666389,77.1139444
560018,Chamrajpet S.O (Bengaluru),Bengaluru Urban,Karnataka,12.9561669,77.5661055
560020,Seshadripuram S.O,Bengaluru Urban,Karnataka,12.988456,77.574647
560021,Srirampuram S.O,Bengaluru Urban,Karnataka,12.995152,77.563757
560022,Yeshwanthpur Bazar S.O,Bengaluru Urban,Karnataka,13.020059,77.556355
560023,Magadi Road S.O,Bengaluru Urban,Karnataka,12.975571,77.560338
560024,Anandanagar S.O,Bengaluru Urban,Karnataka,13.033045,77.590663
560025,Richmond Town S.O,Bengaluru Urban,Karnataka,12.16325,78.0134167
560026,Nayandahalli S.O,Bengaluru Urban,Karnataka,12.941775,77.5249912
560027,Wilson Garden S.O,Bengaluru Urban,Karnataka,12.9486782,77.5977663
560029,Tavarekere S.O,Bengaluru Urban,Karnataka,12.922049,77.610265
560030,Adugodi S.O,Bengaluru Urban,Karnataka,12.9485278,77.6017222
560032,R T Nagar H.O,Bengaluru Urban,Karnataka,12.9679722,77.6425833
560033,Maruthi Sevanagar S.O,Bengaluru Urban,Karnataka,13.0079444,77.1098333
560034,Koramangala I Block S.O,Bengaluru Urban,Karnataka,12.921502,77.6318089
560035,Carmelram S.O,Bengaluru Urban,Karnataka,12.9075116,77.6956776
560036,Krishnarajapuram S.O,Bengaluru Urban,Karnataka,13.0051667,77.696
560037,Marathahalli Colony S.O,Bengaluru Urban,Karnataka,12.1518333,77.1217778
560038,Indiranagar S.O (Bengaluru),Bengaluru Urban,Karnataka,12.9447222,77.5740278
560040,Chandra Lay Out S.O,Bengaluru Urban,Karnataka,12.958313,77.528676
560041,Jayanagar East S.O,Bengaluru Urban,Karnataka,12.919764,77.5924448
560042,Sivan Chetty Gardens S.O,Bengaluru Urban,Karnataka,12.982047,77.61238
560043,Kalyananagar S.O,Bengaluru Urban,Karnataka,12.9447222,77.5740278
560045,Arabic College S.O,Bengaluru Urban,Karnataka,13.0325833,77.6208056
560046,Benson Town S.O,Bengaluru Urban,Karnataka,12.1526111,78.0098056
560047,Viveknagar S.O (Bengaluru),Bengaluru Urban,Karnataka,12.9447222,77.5740278
560048,Hoodi B.O,Bengaluru Urban,Karnataka,12.992214,77.7159
560049,Mandur B.O,Bengaluru Rural,Karnataka,10.833991,76.58061
560050,Ashoknagar S.O (Bengaluru),Bengaluru Urban,Karnataka,12.9375901,77.5646641
560051,H K P Road S.O,Bengaluru Urban,Karnataka,12.1553889,78.0118056
560053,Chickpet S.O,Bengaluru Urban,Karnataka,12.9688913,77.5730899
560054,Mathikere S.O,Bengaluru Urban,Karnataka,13.028746,77.557983
560055,Malleswaram West S.O,Bengaluru Urban,Karnataka,13.009049,77.562867
560056,Bnagalore Viswavidalaya S.O,Bengaluru Urban,Karnataka,12.950004,77.5017418
560057,Peenya Dasarahalli S.O,Bengaluru Urban,Karnataka,13.046494,77.512775
560058,Laggere S.O,Bengaluru Urban,Karnataka,13.010654,77.523283
560059,Rv Niketan S.O,Bengaluru Urban,Karnataka,12.9249093,77.4992098
560060,Chudenapura B.O,Bengaluru Urban,Karnataka,12.8991172,77.4873329
560061,Subramanyapura S.O,Bengaluru Urban,Karnataka,12.8990862,77.5441485
560062,Doddakallasandra S.O,Bengaluru Urban,Karnataka,12.887145,77.5578707
560063,BSF Campus Yelahanka S.O,Bengaluru Urban,Karnataka,13.128,77.6076944
560064,Jakkur B.O,Bengaluru Urban,Karnataka,13.063141,77.620677
560065,G K V K S.O,Bengaluru Urban,Karnataka,13.0685556,77.5688056
560066,Whitefield S.O,Bengaluru Urban,Karnataka,12.1519167,77.1308056
560067,Kadugodi S.O,Bengaluru Urban,Karnataka,12.1518333,77.1334444
560068,Singasandra B.O,Bengaluru Urban,Karnataka,12.877546,77.6476339
560070,Padmanabhnagar S.O,Bengaluru Urban,Karnataka,12.9186053,77.557576
560071,Domlur S.O,Bengaluru Urban,Karnataka,12.1669167,77.1099722
560072,Nagarbhavi S.O,Bengaluru Urban,Karnataka,12.955172,77.515643
560073,Chikkabidarkal S.O,Bengaluru Urban,Karnataka,13.047907,77.486483
560074,Kumbalgodu Gollahalli B.O,Bengaluru Urban,Karnataka,12.8428337,77.4513913
560075,New Thippasandra S.O,Bengaluru Urban,Karnataka,12.1560556,77.1145278
560076,Mount St Joseph B.O,Bengaluru Urban,Karnataka,12.873233,77.5970689
560077,Doddagubbi B.O,Bengaluru Urban,Karnataka,13.06362,77.648934
560078,Yelachenahalli S.O,Bengaluru Urban,Karnataka,12.9001946,77.5708583
560079,K H B Colony S.O,Bengaluru Urban,Karnataka,12.982047,77.533118
560080,Sadashivanagar S.O,Bengaluru Urban,Karnataka,12.1525556,77.9887222
560081,Chandapura S.O,Bengaluru Urban,Karnataka,12.801736,77.70425
560082,Udaypura S.O,Bengaluru Urban,Karnataka,12.8232977,77.5140649
560083,Ragihalli B.O,Bengaluru Urban,Karnataka,12.7385432,77.5745276
560084,Lingarajapuram S.O,Bengaluru Urban,Karnataka,13.0104722,77.6246944
560085,Kathriguppe S.O,Bengaluru Urban,Karnataka,12.9283363,77.5509134
560086,West of Chord Road II stage S.O,Bengaluru Urban,Karnataka,13.002878,77.546369
560087,Muthsandra B.O,Bengaluru Rural,Karnataka,12.928646,77.793838
560088,Hessarghatta S.O,Bengaluru Urban,Karnataka,13.133999,77.478801
560089,Shivakote B.O,Bengaluru Urban,Karnataka,13.133524,77.491132
560090,Silvepura B.O,Bengaluru Urban,Karnataka,13.086295,77.497311
560091,Herohalli S.O,Bengaluru Urban,Karnataka,12.990615,77.487875
560092,Byatarayanapura B.O,Bengaluru Urban,Karnataka,12.949788,77.541162
560093,C V Raman Nagar S.O,Bengaluru Urban,Karnataka,12.9861389,77.6521667
560094,ISRO Anthariksha Bhavan S.O,Bengaluru Urban,Karnataka,12.0352778,77.5710833
560095,Koramangala VI Bk S.O,Bengaluru Urban,Karnataka,12.9384536,77.6191488
560096,Nandinilayout S.O,Bengaluru Urban,Karnataka,13.011426,77.535877
560097,Vidyaranyapura S.O,Bengaluru Urban,Karnataka,13.079368,77.559539
560098,Channasandra PO,Bengaluru Urban,Karnataka,12.903983,77.514601
560099,Bommasandra Industrial Estate S.O,Bengaluru Urban,Karnataka,12.8192992,77.6881245
560100,Electronics City S.O,Bengaluru Urban,Karnataka,12.8400702,77.6635448
560102,HSR Layout S.O,Bengaluru Urban,Karnataka,12.9141099,77.6371518
560103,Bellandur S.O,Bengaluru Urban,Karnataka,12.9299167,77.6754444
560104,Hampinagar S.O,Bengaluru Urban,Karnataka,12.964979,77.538072
560105,Haragadde B.O,Bengaluru Urban,Karnataka,12.7630693,77.6564852
560107,Achitnagar S.O,Bengaluru Urban,Karnataka,13.08936,77.485858
560108,Anjanapura S.O,Bengaluru Urban,Karnataka,12.8624365,77.564426
560109,Thalaghattapura S.O,Bengaluru Urban,Karnataka,12.8684125,77.5381189
560110,Ullalu Upanagar S.O,Bengaluru Urban,Karnataka,12.958211,77.47564
560111,Kumaraswamy Layout S.O,Bengaluru Urban,Karnataka,12.8963107,77.559239
560112,Kodigehalli S.O,Bengaluru Urban,Karnataka,13.267672,77.55238
560113,Horamavu S.O,Bengaluru Urban,Karnataka,13.025073,77.659665
560114,Begur,Bengaluru Urban,Karnataka,12.870465,77.6269058
560115,Kannamangala S.O,Bengaluru Urban,Karnataka,13.0469264,77.5454255
560116,Bolare B.O,Bengaluru Urban,Karnataka,12.7542791,77.4845284
560117,Kalkunte B.O,Bengaluru Rural,Karnataka,12.931541,77.840302
560300,Bengaluru International Airport S.O,Bengaluru Urban,Karnataka,13.1989444,77.704
560500,CPC ITD BNPL booking HUB,Bengaluru Urban,Karnataka,12.8633196,77.6583091
561101,Kudur S.O,Ramanagara,Karnataka,13.1070833,77.1673056
561201,Veeregowdanadoddi S.O,Ramanagara,Karnataka,12.39,77.12
561202,Budibetta B.O,Tumakuru,Karnataka,13.8704791,76.8990721
561203,Kannamangala B.O,Bengaluru Rural,Karnataka,13.2,77.41
561204,Doddabelavangala S.O,Bengaluru Rural,Karnataka,13.17,77.25
561205,Gantiganahalli B.O,Bengaluru Rural,Karnataka,13.36,77.61
561206,Namagondlu B.O,Chikkaballapura,Karnataka,13.5783684,77.6050809
561207,Mittemari B.O,Chikkaballapura,Karnataka,13.6832964,77.8644398
561208,Hirebidanur B.O,Chikkaballapura,Karnataka,13.6016821,77.5259557
561209,Gudibanda S.O (Kolar),Chikkaballapura,Karnataka,13.1268056,78.1295833
561210,Sonaganahalli B.O,Chikkaballapura,Karnataka,13.5551726,77.4265638
561211,Balakuntanahalli B.O,Chikkaballapura,Karnataka,13.4401939,77.6155622
561212,JILIPIGARIPALLI B.O,Chikkaballapura,Karnataka,13.74094,78.0290068
561213,Kallinayakanahalli B.O,Chikkaballapura,Karnataka,13.4704458,77.5125562
561228,Vatadahosahalli S.O,Chikkaballapura,Karnataka,13.1356389,78.1342222
562101,Nandi Hills B.O,Chikkaballapura,Karnataka,13.3689308,77.6840237
562102,Melur S.O (Kolar),Chikkaballapura,Karnataka,13.1268056,78.1295833
562103,Nandi S.O (Kolar),Chikkaballapura,Karnataka,13.1268056,78.1295833
562104,Peresandra S.O,Chikkaballapura,Karnataka,13.5868611,77.7838333
562105,Thippenahalli B.O,Chikkaballapura,Karnataka,13.3661496,77.9049064
562106,Vanakanahalli B.O,Bengaluru Urban,Karnataka,12.67,77.69
562107,Mayasandra B.O,Bengaluru Urban,Karnataka,12.75,77.75
562108,Mogenahalli B.O,Ramanagara,Karnataka,12.67,77.14
562109,Kanchugaranahalli B.O,Ramanagara,Karnataka,12.72,77.44
562110,Sadahalli B.O,Bengaluru Rural,Karnataka,13.21,77.65
562111,Arebommanahalli B.O,Bengaluru Rural,Karnataka,13.14,77.29
562112,T.Hosahalli B.O,Ramanagara,Karnataka,12.64,77.46
562114,Kattigenahalli B.O,Bengaluru Rural,Karnataka,13.02,77.88
562117,Helagahalli B.O,Ramanagara,Karnataka,12.37,77.41
562119,Bannimakodalu B.O,Ramanagara,Karnataka,12.35,77.57
562120,Kalludevanahalli B.O,Ramanagara,Karnataka,12.83,77.16
562121,Terubeedi B.O,Ramanagara,Karnataka,12.55,77.56
562122,Tavarekere B.O,Bengaluru Rural,Karnataka,13.13,77.93
562123,Honnasandra B.O,Bengaluru Rural,Karnataka,13.04,77.33
562125,Handenahalli B.O,Bengaluru Urban,Karnataka,12.82,77.77
562126,Harobele B.O,Ramanagara,Karnataka,12.4,77.43
562127,Motagondanahalli B.O,Ramanagara,Karnataka,13.0,77.31
562128,Mayaganahalli B.O,Ramanagara,Karnataka,12.76,77.35
562129,Reddihalli B.O,Bengaluru Rural,Karnataka,13.15,77.81
562130,Chikkanahalli B.O,Bengaluru Rural,Karnataka,12.85,77.44
562131,Thippasandra S.O,Ramanagara,Karnataka,12.58,77.39
562132,Kalalaghatta B.O,Bengaluru Rural,Karnataka,13.2,77.32
562135,Channarayapatna B.O,Bengaluru Rural,Karnataka,13.24,77.78
562138,Iggalur B.O,Ramanagara,Karnataka,12.48,77.14
562149,Bagalur S.O (Bengaluru),Bengaluru Urban,Karnataka,12.9447222,77.5740278
562157,Chikkajala B.O,Bengaluru Urban,Karnataka,13.09,77.65
562159,Lakkojanahalli B.O,Ramanagara,Karnataka,12.64,77.28
562160,Sulleri B.O,Ramanagara,Karnataka,12.58,77.17
562161,Government Silk Farm S.O,Ramanagara,Karnataka,12.6682222,77.1739722
562162,Madanayakanahalli S.O,Bengaluru Urban,Karnataka,13.0249343,77.3405588
562163,Arakere B.O,Bengaluru Urban,Karnataka,13.2,77.54
562164,Avathi S.O,Bengaluru Rural,Karnataka,12.63085,77.160147
562165,Budigere S.O,Bengaluru Rural,Karnataka,13.08332,77.739029
563101,Kolar Hospital Circle S.O,Kolar,Karnataka,12.99475,77.6036944
563103,Harati B.O,Kolar,Karnataka,13.0710005,78.2111751
563113,Kempapura B.O,Kolar,Karnataka,12.8677761,78.3055773
563114,Apmcyard Bangarpet S.O,Kolar,Karnataka,12.9837778,78.2998056
563115,Beml Nagar Colony S.O,Kolar,Karnataka,12.9714722,78.2421667
563116,Ramasagara B.O,Kolar,Karnataka,12.9794204,78.391569
563117,Championreefs S.O,Kolar,Karnataka,12.9364167,78.2613611
563118,Coromandel S.O,Kolar,Karnataka,12.9740278,78.2589167
563119,Marikuppam S.O,Kolar,Karnataka,12.9259444,78.2660278
563120,Doddavalagamdi B.O,Kolar,Karnataka,12.9440665,78.218757
563121,Srinivsasandra B.O,Kolar,Karnataka,12.9185211,78.4282804
563122,ROBERTSONPET MDG,Kolar,Karnataka,12.9565,78.2701667
563123,Batlahalli S.O,Chikkaballapura,Karnataka,13.1356389,78.1342222
563124,Chelur S.O (Kolar),Chikkaballapura,Karnataka,13.1268056,78.1295833
563125,Mylandahalli B.O,Chikkaballapura,Karnataka,13.3122825,78.0887583
563126,Dalasanur S.O,Kolar,Karnataka,13.16,78.9
563127,Oorkunte Mittur B.O,Kolar,Karnataka,13.0727291,78.3350602
563128,Santhekallahalli B.O,Chikkaballapura,Karnataka,13.2786284,77.944165
563129,BATHALAHALLI B.O,Kolar,Karnataka,12.7942,78.2283075
563130,Kudenoor B.O,Kolar,Karnataka,12.9443822,77.9583271
563131,Mulbagal Bazar S.O,Kolar,Karnataka,13.0583333,78.4256111
563132,G.Marandahalli B.O,Kolar,Karnataka,13.1525449,78.5226764
563133,Arabikothnur B.O,Kolar,Karnataka,13.1233239,78.0414093
563134,Rayalpadu S.O,Kolar,Karnataka,13.1356389,78.1342222
563135,Srinivaspur S.O,Kolar,Karnataka,13.3403333,78.2123056
563136,Kuppampalya B.O,Kolar,Karnataka,13.0301903,78.4252195
563137,Thoralakki B.O,Kolar,Karnataka,12.9157206,78.0786782
563138,Yeldur S.O,Kolar,Karnataka,13.1356389,78.1342222
563139,Suggondahalli B.O,Kolar,Karnataka,12.8308407,77.9895176
563146,Murugamale S.O,Chikkaballapura,Karnataka,13.1356389,78.1342222
563147,Gullahalli B.O,Kolar,Karnataka,12.8512774,78.1275745
563157,VEMAGAL SO,Kolar,Karnataka,13.1824073,78.0324753
563159,Burudugunte S.O,Chikkaballapura,Karnataka,13.1356389,78.1342222
563160,Malur Railway Station S.O,Kolar,Karnataka,13.0034948,77.9424531
563161,Gownipalli S.O,Kolar,Karnataka,13.1356389,78.1342222
563162,Deshihalli Bangarpet S.O,Kolar,Karnataka,12.9848611,78.1890833
563163,Jayamangala B.O,Kolar,Karnataka,13.0034948,77.9424531
570001,Krishna Rajendra Circle S.O,Mysuru,Karnataka,12.31380556,76.65672222
570002,Vani Vilas Mohalla S.O,Mysuru,Karnataka,12.32222222,76.62902778
570003,Note Mudran Nagar S.O,Mysuru,Karnataka,12.35788889,76.64455556
570004,Krishnamurthypuram S.O,Mysuru,Karnataka,12.29238889,76.64266667
570005,Mysuru Law Courts S.O,Mysuru,Karnataka,12.29972222,76.63797222
570006,Manasagangothri S.O,Mysuru,Karnataka,12.31316667,76.61325
570007,Narasimha Raja Mohalla S.O,Mysuru,Karnataka,12.32969444,76.66525
570008,Mysuru South S.O,Mysuru,Karnataka,12.27872222,76.63997222
570009,Saraswathipuram H.O,Mysuru,Karnataka,12.30272222,76.63113889
570010,Ittigegud S.O,Mysuru,Karnataka,12.30402778,76.66194444
570011,Siddarthanagar Nagar S.O,Mysuru,Karnataka,12.30447222,76.68044444
570012,Jayalakshmipuram S.O (Mysuru),Mysuru,Karnataka,12.323287,76.619653
570014,Jayanagar S.O (Mysuru),Mysuru,Karnataka,12.3141667,76.6565556
570015,Bannimantap S.O,Mysuru,Karnataka,12.33166667,76.65038889
570016,Metagalli S.O,Mysuru,Karnataka,12.33922222,76.63152778
570017,Vijaynagar II Stage S.O,Mysuru,Karnataka,12.33719444,76.61169444
570018,Belavadi S.O,Mysuru,Karnataka,12.34213889,76.58030556
570019,Udayagiri S.O (Mysuru),Mysuru,Karnataka,12.3141667,76.6565556
570020,Yadavagiri S.O,Mysuru,Karnataka,12.32202778,76.63747222
570022,Ramakrishna Nagar S.O (Mysuru),Mysuru,Karnataka,12.3141667,76.6565556
570023,Kuvempunagar II Stage S.O,Mysuru,Karnataka,12.29094444,76.62483333
570025,G S Ashram S.O,Mysuru,Karnataka,12.28330556,76.65875
570026,Bogadi S.O,Mysuru,Karnataka,12.30558333,76.59863889
570027,Infosys Campus S.O,Mysuru,Karnataka,12.3597778,76.5955278
570028,Alanahalli S.O,Mysuru,Karnataka,12.29936111,76.70113889
570029,Shakthinagar S.O,Mysuru,Karnataka,12.3141667,76.6565556
570030,Vijayanagar III Stage S.O,Mysuru,Karnataka,12.32063889,76.60372222
570031,Jaya Prakash Nagar S.O,Mysuru,Karnataka,12.26308333,76.63911111
570032,Vijayanagar IV Stage S.O,Mysuru,Karnataka,12.323289,76.587473
570033,Dattagalli S.O,Mysuru,Karnataka,,
570034,Sri Rampura 2nd Stage S.O,Mysuru,Karnataka,12.27030556,76.62611111
571101,Bannur S.O,Mysuru,Karnataka,12.33019444,76.86119444
571102,Bettadapura S.O,Mysuru,Karnataka,12.47388889,76.10052778
571103,Bilikere S.O,Mysuru,Karnataka,12.33422222,76.45505556
571104,Bylakuppe S.O,Mysuru,Karnataka,12.42836111,75.99708333
571105,Hunsur S.O,Mysuru,Karnataka,12.30611111,76.29138889
571106,Hanagodu S.O,Mysuru,Karnataka,12.3027222,76.6311389
571107,Periyapatna S.O,Mysuru,Karnataka,12.33691667,76.10005556
571108,Ravandur S.O,Mysuru,Karnataka,12.43505556,76.19119444
571109,Begur S.O,Chamarajanagara,Karnataka,11.93136111,76.67022222
571110,Gargeshwari S.O,Mysuru,Karnataka,12.23977778,76.89244444
571111,Gundlupet Bazar S.O,Chamarajanagara,Karnataka,11.81,76.69372222
571114,Heggadedevana Kote S.O,Mysuru,Karnataka,12.2963,76.6345
571115,Santhemaranahalli S.O,Chamarajanagara,Karnataka,12.04383333,76.98
571116,Kabini Colony S.O,Mysuru,Karnataka,11.98916667,76.35025
571117,Kagalavadi S.O,Chamarajanagara,Karnataka,11.959957,77.019362
